feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_pos_B1.mzXML	241008_M274_01_HILIC_pos_B10.mzXML	241008_M274_01_HILIC_pos_B11.mzXML	241008_M274_01_HILIC_pos_B12.mzXML	241008_M274_01_HILIC_pos_B13.mzXML	241008_M274_01_HILIC_pos_B14.mzXML	241008_M274_01_HILIC_pos_B15.mzXML	241008_M274_01_HILIC_pos_B16.mzXML	241008_M274_01_HILIC_pos_B17.mzXML	241008_M274_01_HILIC_pos_B18.mzXML	241008_M274_01_HILIC_pos_B19.mzXML	241008_M274_01_HILIC_pos_B2.mzXML	241008_M274_01_HILIC_pos_B20.mzXML	241008_M274_01_HILIC_pos_B21.mzXML	241008_M274_01_HILIC_pos_B22.mzXML	241008_M274_01_HILIC_pos_B23.mzXML	241008_M274_01_HILIC_pos_B3.mzXML	241008_M274_01_HILIC_pos_B4.mzXML	241008_M274_01_HILIC_pos_B5.mzXML	241008_M274_01_HILIC_pos_B6.mzXML	241008_M274_01_HILIC_pos_B7.mzXML	241008_M274_01_HILIC_pos_B8.mzXML	241008_M274_01_HILIC_pos_B9.mzXML
FT4066	800.66338702861	800.66338702861	800.66338702861	815.831081806181	815.831081806181	815.831081806181	1	2.67341920314668	2.63257100986722	2.27382149092307	2.73743401840994	2.4641950518399	2.2682360268426	2.2330631426289	2.31747291343572	2.06168868641777	3.067257634275	1.98740899592237	2.43596663879824	2.70074221536301	2.47022342481903	2.45796041547702	2.39218442443101	2.56101119155175	3.02730548342742	2.45012353476463	2.60801521708158	2.25522670479324	2.39703638753191	2.47708948809695
FT4067	800.659597384337	800.659597384337	800.659597384337	802.004527980727	802.004527980727	802.004527980727	1	2.37194737124157	2.57531518607751	1.83872797140973	2.1019098795442	1.99469886659073	2.07147132387104	2.04659799449264	1.6348339120459	2.1258197482491	1.81127180474376	1.52234401356216	1.47357654334927	2.02322130674394	1.97032980387158	2.00072014920674	1.74462948371029	3.36108031330489	1.60793086647305	1.85254090643929	2.13500705498884	1.17909068960097	1.55157523154145	2.03223279282179
FT4068	800.653042622695	800.653037477006	800.653047768383	894.529349981302	894.116253572935	894.94244638967	2	2.09375907445954	1.50330984671671	1.3364978963031	2.50931205433573	1.82960817346993	1.31178627770555	1.68412027640704	1.82095542738149	1.78477955583875	1.80145166680322	1.92445433840177	1.89415818728653	1.95869472993027	1.90174256445683	1.76976857538033	1.98364965380054	2.06024953066383	1.36494937433893	2.08732098458511	1.86765303659812	1.82347403454665	2.06188949659628	1.79551446670499
FT4069	800.653136061227	800.650987042003	800.663675351382	0.260883836025604	-0.544594856461669	5.47778582437564	12	NA	2.71556177697024	3.16000616329174	1.06558806074906	2.73254643091071	1.10318478915934	2.5723125716007	0.618576860094727	2.5355195816671	2.09618785096069	1.82814090554932	2.98987063640041	2.41338247154642	2.69948796191333	1.12203563496913	2.75616208498406	3.46491685895253	1.41377677021452	1.21996255798189	2.21161803644533	2.22535656689594	0.376417918096473	1.26775990532658
FT4070	800.656439369966	800.651445600131	800.657914234298	17.9651239769392	16.9497858243756	19.5275365076172	3	1.89464218493425	1.35630603379414	2.8186601088752	1.97756217042837	1.78263125890588	1.25435102387466	1.53083845789111	2.87924384911895	1.88323640874837	1.86866932196873	0.92592261306809	1.67423391221547	1.86871276935737	1.41242472752224	1.4175480174248	1.47560837481846	1.65839888892149	1.38810239923216	1.92833495331692	1.90023690766368	1.44899926392401	1.64750158586673	1.66609781856004
FT4071	800.652340040135	800.651950768251	800.652729312019	24.0160844086788	23.2831239769392	24.7490448404185	2	1.89214498218076	1.41872309839828	1.16138558090652	1.7987061143114	1.46761424067236	1.30281456790241	1.36844179972348	1.41869599991815	1.54052335596911	2.94678959798627	0.876952039249568	1.34587960750482	1.66197323982678	1.67986890406176	1.99522798735745	1.56107805002645	1.48676442177109	1.35425612294667	1.92417462847321	1.80567108170014	1.60156450257873	1.78926589973343	1.75942097869955
FT4072	800.661287066138	800.660352803982	800.663876907684	39.8087160726872	39.0748837981233	40.2561437979176	3	2.76052641493203	2.79006312741763	2.66667406157812	3.83783855128287	2.72504268691554	2.83838767143006	2.68436346422422	2.35993913734845	2.53935252945173	2.50179105404897	3.33182803906622	2.87550164788483	2.89852584588634	3.07531044822497	2.5280350641609	1.34273512313865	3.03667785391755	2.71785739309523	2.53578250484415	2.93380151412655	3.15367502597513	2.00174050359546	3.28209850989718
FT4073	800.660969157838	800.660969157838	800.660969157838	32.6074298711855	32.6074298711855	32.6074298711855	1	2.53619797406655	2.51733101983242	2.00803051054726	3.51352463548896	2.6032867716331	1.73694095508014	1.89974612976247	2.0505359172425	2.22850328355437	1.91314740639058	2.22987317790328	3.49226518498735	2.66782271246639	2.91514019105446	2.30623373624172	0.623869927080334	2.86184722821866	2.38871469230385	2.1231278096981	2.11310264888465	3.00222194105897	2.36788403858083	2.73186787909135
FT4074	800.652798141206	800.652150170557	800.653446111854	29.4549577859608	28.597442123748	30.3124734481735	2	2.06040126073757	1.74657131184385	1.25359855772306	1.61232699696367	1.60340640132524	1.40850879671173	1.31140679748464	1.4199237999034	1.75443310937458	1.73826760076146	1.39455450065445	1.37265640136139	NA	1.64872019601037	1.89867002602113	1.5144715163905	2.03901266894322	0.947423592832388	1.84659872744523	1.68250263629781	2.68655615135083	1.57784605984523	1.91425618063016
FT4075	800.652068378752	800.652068378752	800.652068378752	9.54044212374799	9.54044212374799	9.54044212374799	1	1.96234075574352	1.62785563052028	1.9224385402432	1.75548118662178	1.80575002869662	1.37457192015394	1.51525937462577	1.82644941508607	1.87304899585868	1.69836180820126	1.4177372453816	1.3242565253481	1.59751676869888	1.90882704613169	1.75757942597014	1.81047343214132	1.71519314023737	1.88994935130234	2.0701529207534	1.93684872375348	1.72404910138204	1.74027803415996	1.72035475957947
FT4076	800.62703707559	800.62703707559	800.62703707559	60.1748746156479	60.1748746156479	60.1748746156479	1	4.99097111915902	4.87912651903632	4.68267926010982	4.91836857769308	4.87624464300881	4.67965384821228	4.72011136138468	4.73578789071494	4.80865034151158	4.79768321915432	4.61849565034719	4.83118239362356	4.9331171697462	4.92911155174698	4.6453988634263	4.89202052967631	5.04716770965491	4.843534581454	4.93548090684671	5.02666803407852	4.50567975652646	4.7744608755264	4.98026079515654
FT4077	800.529725473465	800.519446951115	800.665226227724	299.645626359245	293.845780405585	318.861572672043	11	3.34127110018189	2.37814930951987	2.13557630339613	2.70510174005511	3.66439997796731	1.92726917693683	2.33462796333735	3.37730945659665	3.93306622052127	3.45035121918149	3.44625883432077	3.63323213936117	3.74107770010071	3.50202583475587	3.43468344347714	2.57575820860233	2.40624791998154	3.62071201420608	1.92041373111623	2.38348144510705	3.3245383896086	3.36877334127897	2.8659968228951
FT4078	800.659292208833	800.659292208833	800.659292208833	364.157624584319	364.157624584319	364.157624584319	1	2.53456673233282	2.44723569583711	2.60853387669344	2.63628819335657	2.51224393288617	2.42242784379673	2.74312288160022	2.74281021391398	2.53513347933399	2.35597020702388	2.49008373420688	2.74411829326907	2.71964607381656	3.41234783211673	2.98522057565868	2.63720025462754	2.91650502718399	2.54969869168814	2.73533216909	3.37956900699905	2.66959826351735	2.56871299960861	2.50227678453868
FT4079	800.662116182743	800.662116182743	800.662116182743	201.801713103145	201.801713103145	201.801713103145	1	2.42385495078532	2.0695389545667	1.94057777730883	2.53550773855847	2.31524380442734	1.82481612711322	1.76209832552836	3.19523011441609	1.8758616085343	2.14331465997084	1.95791158452701	2.00447603752535	1.93451179630598	2.05209361193113	2.25332859456611	2.0808475934029	2.15515201288796	2.14010362930815	2.08280926904945	1.89034692896947	1.90731967279168	2.30042423390051	2.0865613265057
FT4080	800.659084384359	800.654179254338	800.66278078554	150.597583168885	143.471616810272	151.803752562474	3	2.08449869460583	2.30290907861222	2.33760999813056	NA	2.29679927045499	2.1899086442879	1.98857103990184	2.27992044798981	1.71505073835953	1.6464795775487	1.49542901470431	2.18992028843086	3.39827321212024	2.19195619213792	1.70976971971956	3.36312688095479	1.69228668151122	1.94945611914103	2.18936588180187	2.51022259299052	1.56706502215418	1.86783707033588	2.18562524420103
FT4081	800.658960668557	800.658960668557	800.658960668557	165.276975283397	165.276975283397	165.276975283397	1	2.12655638533992	1.87682934131873	1.61805732953847	2.1352879495858	2.51351123733956	1.92448723014869	1.72108146181142	2.09053562538314	2.24026591340164	2.09874855586806	1.6511601198091	2.28317740062593	1.96786901035005	2.23369616011726	3.24516054725653	2.10781478944729	2.29856072629512	2.22059256360776	2.23723967710791	2.28787667019488	2.01174637559624	2.43306439729257	2.27460285097373
FT4082	800.658832188221	800.658832188221	800.658832188221	183.313033065229	183.313033065229	183.313033065229	1	1.95822726068451	1.38749466275639	2.22248057369973	2.07132014221894	1.41352847269867	NA	1.71775090866115	1.71731018268005	1.81013731674797	1.69825383886291	1.63697418388314	1.17045912815997	1.88546824396845	1.92869315832015	1.96919352494044	1.58456319950727	1.74454653239292	2.85532262473777	1.59097353557956	1.48645832762068	1.83923664665216	1.68381744480548	2.31987171435739
FT4083	800.983873109256	800.983873109256	800.983873109256	427.283352044064	427.283352044064	427.283352044064	1	3.95086320249723	3.86798435281919	3.7510086786871	3.97639542046881	3.9874083054504	3.57074166485156	3.83192996632356	3.69663216743212	3.78450902871462	3.68601289227572	3.52189606810452	3.79025785985315	3.90278457037777	3.99035274657355	3.6526897958137	3.89872405299163	3.89796927956712	3.84714340830373	4.17549513804308	3.17149935097328	3.68977633595297	3.6636588250108	4.04916790246559
FT4084	801.377376474257	801.377376474257	801.377376474257	416.499225247461	416.499225247461	416.499225247461	1	2.9771852815286	3.12665695664859	3.10921335995134	3.07210145017412	3.03162246504802	3.1690151409281	3.06755686357328	3.08458224603006	3.07240893468865	3.1237316180288	3.26329160782551	2.9971376286062	3.12586163594244	3.0852326563294	3.1205143499222	3.12477392121803	3.01022995297802	3.07454456631622	3.13833488666523	3.14893994774945	3.10724244140935	2.88976679096974	3.05768809898694
FT4085	801.438199776872	801.438199776872	801.438199776872	380.007633834071	380.007633834071	380.007633834071	1	2.63831298992143	2.61472597519126	2.52466045512528	2.74724684113405	2.88035205899914	2.7516817431798	2.5997439401221	2.72107650595051	2.68439068565839	2.76540991712621	2.71054618523405	2.72022828103433	2.84169003332533	2.69166391124136	2.89989393788065	2.59886769072498	2.81887933748362	2.753999816216	2.80286227357602	2.91463941093355	2.40776225342332	2.77174506374393	2.74766788381947
FT4086	801.652773597859	801.651462033017	801.653102750368	9.95625149143914	2.26591056774416	13.8412601699303	6	2.80315191205615	3.44909330659989	3.37046789073698	0.72490229504317	2.76519866402512	2.52152587751587	1.35797817570025	3.33855836164208	2.97560527713156	2.60889145816374	2.47259195895783	3.33478680829614	2.75964779133578	3.26491403248829	1.58616683751967	3.02895241297124	3.74272717990646	1.44435363079184	2.85920826691084	1.87503151559947	1.29868105536831	3.1521814719702	3.62502732785408
FT4087	801.629004854909	801.629004854909	801.629004854909	60.1748746156479	60.1748746156479	60.1748746156479	1	4.60159861128411	4.51602859041085	4.34268308312885	4.62957251274419	4.48735585897226	4.24463502193609	4.37295359795642	4.39905762685463	4.49373445158526	4.43983369017777	4.297263403261	4.48168709456696	4.59279336147445	4.54890705663396	4.30538594649751	4.49283620878456	4.74470348953958	4.47256424416901	4.6439949323212	4.73416245837223	4.15782547338514	4.43303608622442	4.59986001193709
FT4088	801.651365101657	801.651365101657	801.651365101657	18.2792739871566	18.2792739871566	18.2792739871566	1	2.87222897979502	3.04075737873667	3.49936220320155	3.40010672560436	3.22144606921255	2.5089053456625	1.53941714452644	3.21872477856781	2.73073606551993	3.34349058481219	2.80827770672021	3.05407249836782	3.28998995146099	3.1107440830314	3.2807509533919	3.21441908642527	2.15116583222903	1.41496677473937	2.01535651355395	2.06855350336453	2.70844075618014	3.26388644156435	3.15109281995436
FT4089	801.652457183771	801.652457183771	801.652457183771	57.0146042289475	57.0146042289475	57.0146042289475	1	2.5660143905783	3.67639072078015	3.22194800773329	3.41372889390924	3.44959034653872	3.507934571567	2.42572930811866	2.61281111974531	2.48907205272568	3.22443806219482	2.91127293463595	3.80915863348637	3.50439341734643	3.48419638919082	3.48846166623087	3.59522605686946	3.6110494095409	3.55393122184197	2.56470380915114	2.76935288182958	3.3157332070352	3.41822581171623	3.46938166200105
FT4090	801.652795722081	801.652380431262	801.652924352711	890.943326068363	890.70002049678	892.583131726292	3	3.28995262048486	2.08033783848084	3.21698296482764	2.08515520274681	3.1902662524787	2.5845806081586	3.14289127656978	2.66237114150604	1.66057991454973	3.09078341664856	3.02367454943896	2.68300435397843	3.35897028444937	3.06261634645635	3.24960270760829	2.79924773061899	3.2595932556777	2.7214828843807	3.59993429250583	3.33070611262429	3.1721919447499	3.25394696933396	2.93166251937188
FT4091	801.651478979249	801.651478979249	801.651478979249	901.017665578206	901.017665578206	901.017665578206	1	2.8171654191852	1.60248282478443	NA	3.03403368336579	2.7707362790303	NA	2.89759094332523	2.78787377338748	1.61631473150458	2.65406242706192	2.60813353913818	2.67516322591584	1.03857233853458	1.84346845800226	1.26408882390854	2.7021661494151	2.10258853633183	2.96558588507879	1.18946188233718	NA	NA	2.94149305423429	1.82791888919316
FT4092	801.652241166826	801.651702218182	801.652780115469	875.03261188043	874.446465108502	875.618758652359	2	3.09863118294963	2.86244830360383	2.5028793989696	1.43206118891125	2.97548100508205	1.04879003855567	1.11971495940628	2.64078449725104	3.20550894270071	3.01402259057944	2.65311148099518	2.69700484174923	3.46196826196665	2.76706354780153	2.90834462900922	2.68461740286776	3.41270833155057	1.4659684718344	2.8173560820443	3.24355652492145	2.90873379677658	1.93258008462007	2.71261497553938
FT4093	801.652273077068	801.652273077068	801.652273077068	184.027090713757	184.027090713757	184.027090713757	1	2.80371797150035	1.08337304302415	1.60935494511955	3.33741991314359	2.94667168835907	1.87295023561067	1.24075699692485	1.83400489103946	1.89636495150724	1.76147752303939	1.69634668672393	2.68795748833239	2.9589176312893	3.4977172538908	1.6291971235473	1.77544840127517	2.14474668992196	3.0962802448761	2.16795826631861	3.18984217209221	1.46133884056882	1.81944901072632	2.92810891501518
FT4094	801.869265531128	801.866685350403	801.86972587609	395.115041187649	394.69661825585	396.413329957217	3	3.20357589529783	3.17951745767888	3.05028377991267	3.23872162146471	3.69537114011849	3.30888302061461	3.40005108842852	3.58693592911902	3.34704611309375	3.30017010816829	3.28861980877397	3.32412411961871	3.27617254995869	3.30714944393557	3.78021124399991	3.45050167084306	3.33322458638313	3.3093988292771	3.74067040492121	3.28637136998937	3.23941873706737	3.58015955908592	3.39260516466105
FT4095	802.016931584302	802.013282466986	802.022646031155	426.356277735696	424.695672575133	427.902819118717	56	5.3216006007421	5.19371023837137	5.03091936040655	5.390545283707	5.20780757225825	5.02276259662663	5.09207530705423	5.17800734107692	5.12057079030556	5.09672329400488	5.07077335828739	5.2286406171826	5.27426507612991	5.26398992490806	5.11624327884591	5.22486814606364	5.35779847842316	5.28141670461021	5.29685976659801	5.29457057544962	5.13397426847488	5.24893543687313	5.32788801792806
FT4096	802.378242570643	802.370563125413	802.437943323908	381.491520741766	380.023373497235	383.885565840674	7	3.51593442334471	3.43533905564966	3.59118348009263	3.65982405445189	3.50123945149831	3.50875000290131	3.55106634103246	3.81177024485835	3.67239382445939	3.48749365388448	3.50626476389121	3.75650724191951	3.6289594049019	3.63872646583641	4.0489299323543	3.54160809437808	3.48295660630556	3.61016198236225	3.9420186340319	3.4787777897739	3.73491606223573	3.82085186126918	3.50695107797943
FT4097	802.389065481461	802.382214158282	802.39591680464	410.446814305835	404.394403364208	416.499225247461	2	3.10954616038438	3.1932234272407	3.24170983239658	2.97672495239555	3.31927126109363	3.34596510049935	3.2547700282256	3.21718498674233	3.17840481344449	3.09412339801027	3.67171248028401	3.30206043143777	3.15740633869921	3.1130876601791	3.3161159689876	3.24584086055672	3.18762581521133	3.28491052396385	3.15626163890842	3.18834486116768	3.32598577528062	3.0208370307456	3.23735560972431
FT4098	802.478441829838	802.478441829838	802.478441829838	303.25184392698	303.25184392698	303.25184392698	1	2.58207364581894	2.35020475255651	2.51992703172316	2.39046218488856	2.25976201512474	2.51645311917672	2.12923874552402	2.30026542954993	2.20783098605051	2.44501024886947	1.95857624140939	2.27990433104236	2.2556979020004	2.30688944456807	1.59427250344992	2.04893696066064	2.84984683402443	2.38297647971136	NA	2.67688683805532	2.62666856161722	2.56229649624755	2.63666851612697
FT4099	802.499338930198	802.499338930198	802.499338930198	334.840189740889	334.840189740889	334.840189740889	1	2.66446640505226	2.47420082889475	2.64309256610647	2.70948347040741	2.48434234415901	2.68551070554006	2.51622029757204	2.63877276427574	2.56274818724774	2.47752357908063	2.77651353489366	2.49721202341504	2.38331272488671	2.76324207691738	2.47130199205642	2.48916072426271	2.6426897612747	2.62210776741393	2.57715587827578	2.59982608755218	2.60727579340852	2.37004369404315	2.47152486188442
FT4100	802.638839030626	802.636002777083	802.640577136003	61.3344122960599	59.1421120081788	63.2091769598823	13	3.91764978905226	3.80396832655561	3.75038223979093	3.9467630009709	3.94142582844053	3.63783799194621	3.85084941253481	3.35147344373934	3.74896480110693	3.70640688849207	3.58749822226292	4.08945436661231	3.75387097771667	3.96717721119368	3.61825486550877	3.82817092320869	3.83352934955815	3.72274809981454	3.81878107898121	4.11297750246611	3.26260007510223	3.7551376674556	3.93627146991731
FT4101	803.014283704965	803.002279635407	803.033228279356	426.567280034734	424.463793007615	427.902819118717	56	4.66487174129086	4.53244420346234	4.34072284252314	4.73066735006376	4.51854268964905	4.34541663937192	4.39985894363509	4.51589578332191	4.4537784878452	4.45457988862454	4.35166585374663	4.56535771410533	4.60654422196112	4.61148456843674	4.44848931363432	4.57798488529465	4.75507253772408	4.58702379097958	4.63609189702083	4.64031229645981	4.41687823625233	4.56944765905864	4.62927719825871
FT4102	803.384549287293	803.384549287293	803.384549287293	473.167989536824	473.167989536824	473.167989536824	1	2.42702922576348	2.5024237254405	2.47357937412774	2.43801113865028	2.51624534154012	2.55445705252039	2.53007118768152	2.61571183147263	2.40341452287111	2.47427657170371	2.88244079063314	2.44691860177977	2.34043404951799	2.48736282941293	2.59908896021108	2.54230286124705	2.16716887662641	2.42511589333065	2.51563520948209	2.32650496174319	2.61850532647573	2.60578871772799	2.60598424327007
FT4103	803.149756503413	803.149756503413	803.149756503413	515.473703004023	515.473703004023	515.473703004023	1	2.27115023480514	2.33884062059243	2.4464915936564	1.85067791623705	2.789593648528	2.63456207073535	2.78757220372188	2.68404248045985	2.71370894836631	2.53034401257729	2.96357190481313	2.29390443217243	2.44672124792349	2.26616891689975	2.71660026245002	2.40128672300732	2.29550195916664	1.51954326026163	2.6397825206928	1.71819337238668	2.76494077133871	2.73956426191354	2.26001943777865
FT4104	803.378659971338	803.378659971338	803.378659971338	453.778909246226	453.778909246226	453.778909246226	1	2.18867926469833	1.90893919684001	2.11366894164058	2.08532277252782	2.09679695078365	2.41551823562436	2.20673725685435	1.92112258040227	2.19245055296051	1.79526829265744	2.73754775666722	1.90695842722326	2.35990296195653	1.44371285615112	2.22118449158766	2.09626890543997	2.40192665779317	2.39522091866856	2.31163590059349	2.6079766894708	2.37006251780222	1.70725374045918	2.60344491575386
FT4105	803.480115915437	803.480115915437	803.480115915437	303.25184392698	303.25184392698	303.25184392698	1	2.61863087076689	1.96557189037182	2.17547705901177	1.63123330924419	1.78035378592152	2.08651847535905	1.98093796204086	2.06346255795086	2.7087045367219	2.57284710911912	1.97953175671598	2.19589034302897	2.36253134462302	2.39008646749843	2.16484367405116	2.04920606455917	2.55998158542596	2.37737824902969	1.53710102763158	2.50569580754504	2.19958744259623	2.38952281190895	2.57246777074252
FT4106	803.494311673897	803.494311673897	803.494311673897	334.840189740889	334.840189740889	334.840189740889	1	2.20797133631431	2.19023973233499	2.37931723564566	2.40498414317729	2.50065390717625	2.40684487704182	2.50259219367547	2.24016788907253	2.34946186645018	2.47161680563936	2.42548303916746	2.34485585515712	2.51737217582583	2.43329091754572	2.53348634156164	2.45662171561196	2.3665124677772	2.36426013587969	2.28226779418671	2.48457035453497	2.41540409718221	2.11967219649847	2.29951910406421
FT4107	803.39594905007	803.39594905007	803.39594905007	416.499225247461	416.499225247461	416.499225247461	1	2.65085090439645	2.59204843763069	2.96791533899647	2.51509050976634	3.04045229254661	2.79554206854562	2.96341382882902	2.65592246728812	2.79509077338695	2.86173262405077	3.00175039985095	2.97422956265177	2.47181416519948	2.69509013822528	2.88034081920024	2.6600047603242	2.51038165761146	3.12744832036969	2.84038219827557	2.86052334091562	2.74643087610353	2.78490754267147	2.6301526632141
FT4108	803.441934291589	803.441934291589	803.441934291589	381.273504045468	381.273504045468	381.273504045468	1	2.8447564212109	2.88082422747211	2.86736552929723	2.58791333225848	2.56647302693484	2.83189986262198	2.73435912228133	2.82688752973282	2.75488818786151	2.7716031058031	2.11345001447566	2.99868835782594	2.69781461080236	2.65941800418638	2.90937264160996	2.61606672345916	2.76227440586392	2.85670589555098	2.87400812815313	2.83567784377342	2.38966636327519	2.41177786630377	2.96144602653015
FT4109	803.641635591044	803.637695452064	803.644925409847	61.3344122960599	59.1421120081788	62.3139918739904	11	3.6821451655329	3.6325365102858	3.31190998975768	3.37332737420502	3.33608059602961	3.45288452894189	3.37623589921165	3.31793790915518	3.41024043228026	3.20598925706375	3.25357665576187	3.50250502264149	3.22415853387267	3.69215733886877	3.27067775447475	3.46284785271014	3.81876563856002	3.38989128148077	3.70734231664438	3.72368294624417	3.32086389104194	3.44330326613714	3.64669928250012
FT4110	804.371979008409	804.371979008409	804.371979008409	448.350348017198	448.350348017198	448.350348017198	1	3.20872056988757	3.0306523950853	2.99697138978232	3.27736922570225	3.18675035374147	3.17971616644308	3.14427924330138	3.15699878139554	3.08788196465809	3.13298720318278	3.05284111551992	3.25385128020033	3.21430166678438	3.14135405028535	3.08218678061086	3.19671587905153	3.234022456899	3.16260711043938	3.21702641588933	3.25243358540469	3.06270525241566	3.27863097223696	3.27717122315725
FT4111	804.401936663662	804.401936663662	804.401936663662	416.499225247461	416.499225247461	416.499225247461	1	3.09988040482123	3.1699854426012	3.2726127482789	3.1267577842058	3.25755880464758	3.21874280218551	3.28809226657742	3.19330294569421	3.2259346992702	3.23703666687092	3.17051164926637	3.27098983788972	3.15019649881981	3.23685608756916	3.23836763389261	3.20141687636983	3.18093102599648	3.17249296610978	3.35859223058451	3.18495295700307	3.28614422094638	3.11908753495978	3.18330576207212
FT4112	804.419619014161	804.419619014161	804.419619014161	383.802788904945	383.802788904945	383.802788904945	1	3.00026531987728	3.2055915754647	3.33890612565176	3.06818877400068	2.70315648489572	3.06657009186918	2.90676296256304	3.0593216031146	3.0604025153989	3.18297719099339	2.73874885571404	3.08352036371826	2.89985842094591	2.97662365303142	3.21232544720171	3.04851390940563	3.11571594617111	2.96061730671014	2.99318986418062	3.16820717962671	3.08968892688655	3.22356292359672	2.98833646815606
FT4113	804.632885151292	804.612169749558	804.646360371634	61.4763176917237	60.1748746156479	63.7268358472869	6	4.2746448364978	3.95343594813732	3.8323307346997	4.11230639005383	3.9751930254165	3.91853648095151	4.00039676786842	4.00970505347659	3.98372246653455	4.11442841509812	3.89750956458149	3.86238349566503	4.14573719615983	3.95711800864563	3.86569892490818	3.99512510914303	4.20865793539621	4.02329508956178	4.16223849760944	4.20418834339194	3.72360434585442	3.71782232695661	4.26130158054454
FT4114	805.390207451279	805.388241351672	805.393613002338	353.059572771269	351.021913134202	359.966169093379	23	3.76864562950363	3.92697756327156	3.92299775187956	3.74967213597673	3.95049035567094	4.05211631987063	4.049996820562	3.9610509388914	3.89089245260943	3.8319967437941	4.25953571663497	3.7969601952911	3.73259971013127	3.85834883127218	3.81726569249977	3.97165337153978	3.73384858620057	3.96409323943468	4.11308128620791	3.85852895695857	4.05280361986513	3.86016263586071	3.77466012761808
FT4115	805.3327975956	805.3327975956	805.3327975956	462.429821132805	462.429821132805	462.429821132805	1	2.86914680091615	2.94946928147207	2.8318366382438	2.7435878629411	2.77436906622486	2.90164366641783	2.85761148590321	2.86680615433589	2.73377657685786	2.72067933627633	2.87381194198507	3.02148929699066	2.87593880293733	2.80487678158048	3.00582806356108	2.81539754410689	2.88117736162129	2.99884130813276	2.88766482324249	2.86007514236433	3.02278844375552	2.84855409676435	2.78105986592222
FT4116	805.294605579095	805.294605579095	805.294605579095	422.447362385091	422.447362385091	422.447362385091	1	3.15796871682152	3.24258014425521	3.27017401206482	3.26904045892143	3.30417666717006	3.22010242468788	3.26205271413081	3.27684088047638	3.11081863679371	3.22110460426403	3.41043730885142	3.14135586924939	3.14315796390277	3.2005735559858	3.36447664054985	3.23333195750524	3.17172177461452	3.17875504813025	3.29073051740501	3.23675042515631	3.24344076862719	3.18683891064007	3.22647190912435
FT4117	805.637224578413	805.637224578413	805.637224578413	51.7872787326915	51.7872787326915	51.7872787326915	1	3.45927091389476	3.30036928116655	2.64683567048064	2.93397998525077	2.95592922920001	2.90606138958096	3.04085392118276	3.10168210133489	3.23411741472732	3.16112594960452	2.61734255478668	3.33565556461435	3.27090678226432	3.18684271841923	3.27373973538207	3.22223523430185	3.70380239144874	2.93904276291058	3.05784750427395	3.46151166378221	2.38354741636047	3.14319224542159	3.71951206811814
FT4118	806.037950355758	806.03619395726	806.046519472844	433.526978604419	428.81178855899	435.210109509188	5	3.78420340753276	3.69617745088322	3.79625365197678	3.86687522548279	3.68029859706006	3.75917728668971	3.79402346421633	3.72943021141133	3.78156029710895	3.708074656141	3.79711708388266	3.69809072618068	3.71583430549527	3.8580074282268	3.63377418416855	3.74681290337028	3.66763924789096	3.66593452863644	3.67377000941096	3.69573640380479	3.83597372868429	3.69897502949046	3.73615542647277
FT4119	806.27323069007	806.269376762965	806.284713113767	391.600365367164	390.150786371141	405.076622834231	17	3.42762698310336	3.74726032193731	3.71519317738302	3.31859918962146	3.65778540051535	3.79686021872382	3.85063853272772	3.60185475937633	3.6616358692707	3.61206093774602	3.93001743980944	3.65547552982861	3.52763101379553	3.54473803004035	3.42510806831241	3.60568424824215	3.45169977380184	3.69879971045931	3.69578528046062	3.42636584181497	3.86765756393688	3.66067815502038	3.53338488293242
FT4120	806.337739420117	806.337739420117	806.337739420117	463.740496375488	463.740496375488	463.740496375488	1	2.79142662078152	2.93628352193108	2.88853969060601	2.86040845990606	2.78280906679472	2.93210749112221	2.9339397914003	2.91424171132288	2.83834266475028	2.82865254152911	2.93077004196077	2.90337523899926	2.76872953683087	2.90595361649926	2.94603211275666	2.70261181976044	2.89291093782153	2.92454224897679	2.869388550272	2.71571554875824	3.04898123597941	2.9262954169523	2.8073346486473
FT4121	806.596670167304	806.586644287229	806.613264282695	61.3876547629247	46.388995953854	63.7268358472869	9	3.53390880381993	3.49032821273193	2.92117261918937	3.54339904285384	3.48139844774431	3.19884942086976	3.40966220661945	3.09191255821335	3.35416132877511	3.39641029380245	3.1158859038616	3.49002117230936	3.483010477702	3.18238566147682	3.27335894912414	3.37055189971442	3.48146188728006	3.29275026323066	3.33728113090269	3.529289478556	3.06676967829872	3.17175376890837	3.51112809884678
FT4122	806.588849528822	806.588849528822	806.588849528822	106.936226166296	106.936226166296	106.936226166296	1	NA	2.36728505357324	1.35024619963115	2.22643235620098	2.46580578598593	2.5427984104005	NA	1.72897066815272	2.00041387442757	2.42841053297497	1.99118639517219	2.21547286961369	2.4104064108192	2.23796225772559	1.93600715838377	1.99981012334473	2.22605372113617	2.11608018595124	2.14383652382837	NA	2.1157699874126	NA	2.21132643333046
