feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_neg_B1.mzXML	241008_M274_01_HILIC_neg_B10.mzXML	241008_M274_01_HILIC_neg_B11.mzXML	241008_M274_01_HILIC_neg_B12.mzXML	241008_M274_01_HILIC_neg_B13.mzXML	241008_M274_01_HILIC_neg_B14.mzXML	241008_M274_01_HILIC_neg_B15.mzXML	241008_M274_01_HILIC_neg_B16.mzXML	241008_M274_01_HILIC_neg_B17.mzXML	241008_M274_01_HILIC_neg_B18.mzXML	241008_M274_01_HILIC_neg_B19.mzXML	241008_M274_01_HILIC_neg_B2.mzXML	241008_M274_01_HILIC_neg_B20.mzXML	241008_M274_01_HILIC_neg_B21.mzXML	241008_M274_01_HILIC_neg_B22.mzXML	241008_M274_01_HILIC_neg_B23.mzXML	241008_M274_01_HILIC_neg_B3.mzXML	241008_M274_01_HILIC_neg_B4.mzXML	241008_M274_01_HILIC_neg_B5.mzXML	241008_M274_01_HILIC_neg_B6.mzXML	241008_M274_01_HILIC_neg_B7.mzXML	241008_M274_01_HILIC_neg_B8.mzXML	241008_M274_01_HILIC_neg_B9.mzXML	241008_M274_01_HILIC_neg_BHI.ctr..mzXML	241008_M274_01_HILIC_neg_Bifido_01.mzXML	241008_M274_01_HILIC_neg_Bifido_02.mzXML	241008_M274_01_HILIC_neg_HM008.mzXML	241008_M274_01_HILIC_neg_HM013.mzXML	241008_M274_01_HILIC_neg_HM014.mzXML	241008_M274_01_HILIC_neg_HM016.mzXML	241008_M274_01_HILIC_neg_HM017.mzXML	241008_M274_01_HILIC_neg_HM018.mzXML	241008_M274_01_HILIC_neg_HM021.mzXML	241008_M274_01_HILIC_neg_HM032.mzXML	241008_M274_01_HILIC_neg_HM039.mzXML	241008_M274_01_HILIC_neg_HM042.mzXML	241008_M274_01_HILIC_neg_HM050.mzXML	241008_M274_01_HILIC_neg_HM051.mzXML	241008_M274_01_HILIC_neg_HM052.mzXML	241008_M274_01_HILIC_neg_HM057.mzXML	241008_M274_01_HILIC_neg_HM058.mzXML	241008_M274_01_HILIC_neg_HM059.mzXML	241008_M274_01_HILIC_neg_HM062.mzXML	241008_M274_01_HILIC_neg_HM065.mzXML	241008_M274_01_HILIC_neg_HM066.mzXML	241008_M274_01_HILIC_neg_HM095.mzXML	241008_M274_01_HILIC_neg_HM097.mzXML	241008_M274_01_HILIC_neg_HM099.mzXML	241008_M274_01_HILIC_neg_HM102.mzXML	241008_M274_01_HILIC_neg_HM105.mzXML
FT2685	745.504529777324	745.502823792371	745.536487769155	90.9947843970869	75.7347708636286	110.260303426072	13	3.30456543020757	2.90156987989631	2.7322472167815	2.62196900884733	2.33823921985475	2.28676391754719	2.35918645240173	NA	2.90020907376408	2.29536730245926	1.9626164378122	2.61310734839803	2.33375274780689	2.01654012185325	NA	2.17370299629111	2.61971844903978	2.20281884228717	NA	2.58934817922455	NA	1.93285428678408	2.88698200832152	NA	4.47387859045684	4.15381278389169	6.62722205965936	5.25095577320132	3.74413098962327	5.85800003303056	5.04031881182147	2.90993705966372	5.14355675115459	3.5298416151379	2.94806673975316	2.24152714199664	1.94439047857935	3.86756251708532	5.46003453000342	5.73651769729442	NA	2.80148139782538	4.28499883292085	5.57436273603432	3.43493722744527	NA	NA	5.84521907419993	NA	4.31198273364717
FT2686	745.863165896103	745.859716739458	745.866615052748	387.899694689849	382.016019583703	393.783369795995	2	NA	NA	NA	NA	NA	2.02124251569288	NA	NA	NA	NA	1.86935780673794	1.80374874346752	NA	NA	NA	1.9062188225671	NA	NA	NA	NA	1.89601687191442	1.47637454348252	NA	3.17011807970856	NA	NA	4.16531542084319	NA	2.04727222974898	NA	1.73654116105368	NA	1.99934693334718	2.32863998825068	1.37606292989743	1.98150849857941	NA	NA	2.7986563445712	NA	2.33767803023048	2.36416547493262	NA	1.96050352912264	NA	NA	NA	NA	NA	1.8690029549395
FT2687	746.356096448687	746.276135008297	746.359693525148	446.691886026526	434.07607548083	463.654749482087	25	3.57643016108246	3.71502179112958	3.81471804353811	3.29886624450905	3.69343804086537	3.83142797599888	3.85845693601885	3.70016724819794	3.87476248805577	3.77994193677073	3.96073043740814	3.68184849752273	3.95015616592538	3.86450600570801	3.97449733860808	3.70414780625488	3.47067491230517	3.78234468214385	4.09957095496786	3.7561562113294	3.84895774261428	3.75227758095241	3.69169696572358	4.19624267716908	3.34253590998709	4.01424543181911	3.36817235200524	3.17058502946519	3.89696265311277	3.53231890656573	4.11829360580189	4.11899893943203	3.95718162243954	4.24401203812176	4.17030024831781	4.39436886856531	4.27720659253501	4.3289987073119	3.78152876577184	3.17408117929595	4.36198155490007	4.06391197684538	4.12181382856955	3.40976662026211	3.68324650179538	4.28523198804603	4.37440645132969	3.67255177667848	4.35503112318347	4.08472886251809
FT2688	746.497826083831	746.495379194444	746.500396813168	304.056588231796	300.852164169103	309.358826190126	17	4.46600716905002	4.30171404737893	3.92498994699039	4.35263282353413	4.10022928597764	3.85194311319092	3.98852964630842	3.83616660051568	3.7102912664448	4.29246149489989	3.5791202161902	3.50371414568827	3.47926872891759	3.98505742232948	3.37038121154148	3.90783493142656	4.45032635891667	4.10639796747551	NA	4.44859580742129	3.68071755711795	4.40107693676589	4.13711735221553	NA	NA	NA	2.84477468692974	NA	NA	NA	NA	3.31592610492247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2689	746.509590288786	746.506667836225	746.540669702018	90.3461179589181	75.7347708636286	110.260303426072	10	2.59399993137318	NA	NA	NA	2.16007024980939	1.67563910904382	1.55917209663806	NA	2.72688201843164	2.73526628359537	NA	2.17533023507785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20475578726033	NA	3.89954129309792	3.66798386896283	6.26479839866913	4.9290207638618	3.44011661164269	5.50252641286601	4.33983108372582	3.01475282584808	4.53327933679327	2.08592834014933	2.83314291592042	2.04052814441315	NA	3.46309673767119	4.68151319580825	5.38011526416736	NA	NA	3.88505222533296	5.23211605926017	3.30352262529367	NA	NA	5.4939394760523	NA	3.96435520927538
FT2690	746.510802683335	746.510350551666	746.529217668605	45.4731738675071	44.9176110212852	46.2282908473494	3	3.3467684780276	3.27645636464279	2.91713416946068	3.01645407352482	2.92985500522676	3.09699557363681	3.06703465237915	2.43484059329557	2.77227404819584	3.34815215451249	2.6289998355451	2.94516590251831	3.28705855535342	3.13493399579646	2.94215376044884	2.87617931604799	3.23189598414937	3.1570423568575	2.86616429372738	3.37778529072084	2.50441323841388	2.85367431297431	3.36169229320311	0.665702918843504	4.50745403709769	3.86739075730328	5.26763513511442	4.56694706424235	3.75302583049999	4.59752395591646	3.98453210434322	3.52264714652946	4.19581110565609	3.26815321774483	5.16974639079391	3.21283769063448	3.28468057787156	3.46891208490942	4.13716407338157	4.95608154278411	2.75126211426977	3.28864362122666	4.15632001538846	4.47085112281891	3.56522656348585	3.22010215450929	3.31464366927228	4.21631520653961	2.42005996434615	4.06140074993136
FT2691	746.85279063793	746.851645201304	746.853936074556	387.899694689849	382.016019583703	393.783369795995	2	2.26473843137785	2.31587219257624	2.32575725687256	NA	NA	1.72165625109046	NA	NA	NA	2.05427043615021	2.78285428217974	NA	1.9761271185292	NA	NA	1.89944554439312	NA	1.9938613208843	NA	NA	2.2165268846928	2.17563451019643	NA	3.6361218472739	NA	NA	4.61347421385452	NA	2.04755645873601	NA	1.93481801153774	NA	NA	NA	NA	NA	NA	NA	2.52184549535177	1.32357504049515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2692	747.217932494821	747.216196835584	747.221717945827	509.69697783416	508.477054753753	510.860924346874	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77433736996356	NA	NA	NA	NA	NA	NA	3.65652790403223	3.34801981759004	3.09798915900422	NA	NA	NA	3.46188451590747	2.21328247996968	NA	NA	NA	NA	NA	NA	2.43231984757273	NA	3.22803363995223	NA	NA	NA	NA	NA	NA	NA	2.18759771213549	NA	NA
FT2693	747.113926539381	747.113926539381	747.113926539381	421.136419335493	421.136419335493	421.136419335493	1	NA	1.86272089434215	NA	NA	NA	1.99977339074643	NA	NA	1.90342423505052	NA	2.10230350241331	NA	1.65878422166119	NA	NA	NA	NA	NA	NA	NA	1.70586392106167	NA	NA	2.78709103099588	2.38608841915041	1.52245046377713	4.18187402275077	2.47746552950998	2.14472340555131	2.80789025060306	2.62747259858812	NA	2.06204115683087	NA	2.34733678457165	1.77796700078759	NA	1.90841275154401	3.72750114403763	2.57288301178497	NA	NA	2.35410111392588	1.43103404070013	2.03048092237081	2.19912886007302	1.76747119745641	NA	2.15471801473511	2.11215299512274
FT2694	747.355895582521	747.355895582521	747.355895582521	435.732198609972	435.732198609972	435.732198609972	1	2.86208165804071	2.73095674366517	2.92366363088508	2.89448218796857	3.17062053215353	2.83426328711192	3.09410465407317	2.92572250994373	3.31228827960932	2.82886431357807	2.31084486484992	3.40300812521404	2.81457167265889	2.88480853106433	2.85218803616983	3.02571365631291	2.00102117743817	2.88206955159453	3.09224753505203	2.55011800417908	3.15849159788084	3.12224249539918	2.76343641610981	3.89952498789862	2.66652420172256	2.07289864584859	2.18477785407191	NA	2.20335676996708	NA	3.04631704922565	NA	2.96038629743475	NA	2.98354512608145	NA	3.47214482320057	2.73375671378298	NA	NA	3.17085712998721	2.72628140898897	2.5645618762748	2.41171706039624	NA	2.21248914371815	3.33539461807045	1.52515152032239	2.89543297335364	1.26218017934276
FT2695	747.357337208348	747.357337208348	747.357337208348	463.654749482087	463.654749482087	463.654749482087	1	NA	NA	1.3931419858118	NA	NA	NA	1.93537279457594	NA	NA	NA	2.08836492584469	NA	NA	NA	NA	NA	NA	2.02302825341111	NA	NA	NA	NA	NA	3.64920912554744	NA	NA	NA	NA	NA	NA	2.01455346391549	NA	NA	NA	NA	NA	NA	1.46998416311664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51135215993418	NA
FT2696	747.519574552016	747.452660324964	747.554374545183	50.7411666184622	42.5848134990416	112.864660157879	38	4.27673046242587	4.22811073397927	4.14298966942266	2.81435977269919	4.00690789047408	4.07070811245459	3.1285655809773	3.03030544781423	3.91406370675532	4.28954788184304	3.87677415471027	2.96835271797612	2.85422636569721	4.22939495969322	2.96914944451551	4.10928756820683	4.33499290712424	3.19848781910157	2.70487792357935	4.31640261143348	2.35234059635885	3.15946168641127	4.06267971194407	NA	5.31722196325026	4.72501972057384	7.34780730276896	5.8263749995481	5.30602886417254	6.60956870184962	5.76544171122201	4.67415769540351	5.31479739644862	4.00250671376041	4.74535774967329	3.5730138758974	2.96061829309247	4.24151604191239	6.22524869033703	6.86683594272536	2.94916153906746	4.08996102076422	4.91093669473908	6.20715191331877	4.57720425703081	3.0528778751543	2.39589618834433	5.83950484982259	2.37641474377279	4.71044310036888
FT2697	747.505687513781	747.505687513781	747.505687513781	306.057164855653	306.057164855653	306.057164855653	1	3.92666109706706	3.58747412892673	3.28246883339497	3.73223231199603	3.25812979040598	2.89850045241358	2.88963420033233	3.44569851013444	3.28088235611441	3.743984983889	2.83774988290912	2.95469382633794	3.17674170897807	3.65260551238583	2.63460081184423	3.43183430171502	3.91852990883013	3.60222884228999	NA	3.87811492461717	2.98829338814714	4.04637611459722	3.60521982200687	NA	NA	NA	3.97408548444857	NA	NA	NA	NA	2.60537574937239	NA	NA	NA	NA	NA	NA	3.25761864211263	2.78966543191024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2698	747.858247251274	747.858247251274	747.858247251274	393.783369795995	393.783369795995	393.783369795995	1	NA	NA	NA	NA	NA	NA	1.65339465018633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49195257974109	NA	NA	3.09056119652678	NA	NA	3.31260142543788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2699	748.219625509655	748.219625509655	748.219625509655	509.69697783416	509.69697783416	509.69697783416	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15860054744489	2.40497768704138	2.31579827356424	NA	NA	NA	2.82081976446199	1.20903426785665	NA	NA	1.77873118885374	NA	1.45940646351373	NA	1.72868594275305	NA	2.65395326220723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2700	748.3588846446	748.3588846446	748.3588846446	434.420100798124	434.420100798124	434.420100798124	1	NA	2.15298948757257	2.59439495458017	2.21544646748562	2.8054615658586	2.18251756010768	2.71677126177513	1.99558051938927	2.35080792611403	2.49300940052698	2.41757349151664	2.85272340475163	NA	1.86360683124882	2.44394372757548	2.41737215302052	2.08838459626419	2.48260270581726	NA	2.20321294575823	2.59260804371949	2.56116304769766	2.25662856168897	3.44206132923541	NA	NA	1.93767315124881	NA	NA	NA	1.96138473091617	NA	NA	NA	NA	NA	NA	2.47066129077198	NA	NA	2.77357957482606	2.44354198113436	2.19613668678806	NA	NA	NA	2.32490490187548	2.05873088109135	NA	NA
FT2701	748.356229681976	748.356229681976	748.356229681976	462.295555786763	462.295555786763	462.295555786763	1	NA	NA	NA	NA	NA	1.858607865665	1.80233352781419	NA	NA	1.98489557502982	2.28618938529377	NA	NA	NA	2.09215390885385	NA	1.35418739827773	NA	NA	NA	1.40063227990731	NA	NA	3.18900746985405	NA	NA	NA	NA	NA	NA	NA	NA	1.93097201422096	NA	NA	1.80976040852713	NA	2.08716416509191	NA	NA	NA	2.1098008357489	NA	1.29215660827405	2.32732614575291	1.8127840056024	NA	NA	2.1707296642859	1.83059398318499
FT2702	748.481090260722	748.467819604247	748.524713450805	50.0322403068981	45.4731738675071	51.1032271209637	12	4.18827473313169	4.14226015448134	3.87492960482571	3.93222967389816	3.7662446422061	3.81665288876634	4.00422532789208	3.66620550573869	3.7959431405492	4.09049979891105	3.65330239614419	3.9570623436711	3.63798154311998	4.11390111196902	3.12762140353484	3.92544243166958	4.21430686330877	3.7644320357996	2.89379797177634	4.24054968865952	3.20382976264641	3.17925262512018	4.08464991983773	0.478228841058022	5.20160896725233	4.96358207648786	5.59630698625598	4.99296790320338	4.13080701970589	5.31482791495732	4.71132794786669	4.21670746982912	4.33584709824111	3.67602958769741	5.47436344850098	3.37325858571255	3.42190959132874	3.84087467493442	4.93592043535086	5.8876392639007	2.73299323996602	4.13419911402955	4.19057551148052	5.03680529323334	4.22722181038767	3.27366274112133	2.98355176010959	5.66230460196176	3.17903572686657	4.41584810051208
FT2703	748.523105306556	748.52168906128	748.525264963564	95.4764026719926	80.2134065844661	111.735266256903	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53218315941985	NA	NA	NA	NA	4.30554613180203	4.43279292881902	6.94611112002208	5.45554341963672	4.97536972501054	6.25454185153283	5.39695056642502	4.05802547488456	4.6344596685539	3.5224106034084	2.78126085074388	2.22880578248326	NA	3.79136081615303	5.52176620027146	6.49019295461597	NA	3.16576707365284	3.94240710329076	5.85076535134998	3.73712283424373	NA	NA	5.20300054103986	NA	4.44529564019292
FT2704	748.852153384624	748.852153384624	748.852153384624	393.783369795995	393.783369795995	393.783369795995	1	NA	NA	1.73671361281476	NA	NA	NA	NA	NA	NA	NA	2.0337071476171	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09945275696848	NA	NA	3.07034414495192	NA	NA	3.52585864852082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2705	749.133458083141	749.133458083141	749.133458083141	445.650754588691	445.650754588691	445.650754588691	1	NA	NA	NA	1.52426029651893	NA	NA	NA	1.35968974641992	NA	NA	NA	NA	NA	NA	NA	1.42303156483577	NA	1.75747449603708	NA	NA	1.17326795343636	NA	NA	1.753191257881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.50751236808003	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23736584939745	NA
FT2706	749.353044278057	749.349351515274	749.355936156991	376.85971814208	373.826983091842	382.946058491021	44	3.66163941379619	3.97656249231784	4.12087750621212	3.83222446699226	4.24532388867619	4.34251320750655	4.33623026797181	4.26028883396281	4.16669287324103	4.17187783643315	4.38695003805211	4.15519489132914	4.16072343042283	3.96304001642222	4.41509634972032	4.21233226051359	4.05761253586599	4.23954587981762	4.55989227939797	3.99078947604583	4.30011781652041	4.2431562543475	3.8597323324561	5.00132896557647	3.67587961844555	4.21949605435155	3.60045611972843	2.73141172704108	4.15763823895875	3.26194047992874	4.15729538223523	4.29420766810535	4.17340922288531	4.35422714096956	4.27669131045931	4.5091405404368	4.34142541440086	4.4680674579525	3.51304772816392	3.94144163196588	4.52113644724911	4.26063235429442	4.20107732435108	3.79793844781288	2.68799918922236	4.51094512621457	4.60890590020103	3.46716070923602	4.54412440623538	4.25115498426759
FT2707	749.296471436075	749.296471436075	749.296471436075	493.307137128294	493.307137128294	493.307137128294	1	1.71900324866679	NA	1.41556152655029	NA	NA	NA	NA	NA	NA	NA	2.03501719315928	NA	1.01801628748103	NA	1.03903083645231	NA	NA	NA	NA	NA	1.12299718014987	1.66700919595794	NA	3.74632993483019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777769420098896	NA	NA	NA	NA	NA	1.61546188093478	NA	NA	NA	NA	NA	NA	NA	1.37061174472815	NA
FT2708	749.455560510688	749.455560510688	749.455560510688	341.178199910161	341.178199910161	341.178199910161	1	NA	2.17783144548276	2.44709611311973	NA	NA	NA	NA	NA	NA	NA	2.23862320949358	NA	NA	NA	NA	NA	NA	2.01320349602541	NA	NA	1.74733506611249	2.35221799691984	NA	3.4845242129352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84003077778648	NA	1.74895369620199	NA	NA	NA	NA	NA	NA	NA	NA	2.6259187213828	NA	NA	2.2495424320145
FT2709	749.526773480182	749.479136326366	749.534441556194	46.2585052875672	43.8820787056572	51.1032271209637	6	4.0681711946949	4.01732634252917	3.6287478418357	3.58105661121424	3.58073172673157	3.69827022140592	3.71773978259152	3.57505519984195	3.70549644360467	4.02783571674679	3.69879950162583	3.93155332976391	4.02236410135334	3.9749261698318	2.81928700401475	3.83964454011321	4.01240988966468	3.75260885393874	3.29978682636349	3.97752273570668	3.14111719193903	3.37016342568611	3.97269536592947	1.5975323284073	4.80501567726112	4.55243962046341	3.32619395858835	5.2679209417949	3.00264199198838	3.50418152782739	3.10232892214698	4.26900407602115	3.64204243111692	3.54387434809993	5.13208062644252	3.39794875878156	3.52758961115156	3.55058059561445	3.15372467902609	5.40047251093548	3.3257116881723	3.88168573163087	3.39483482486606	3.42351980865939	3.42265884204214	3.97896567867862	3.41603929095895	5.30889909508316	3.48378512289021	3.69047533305141
FT2710	749.533210845778	749.528333528116	749.535823561687	99.3322352189993	80.3428358495444	112.864660157879	13	NA	1.94559479415569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83007130331923	NA	6.54987862217495	5.73056943170301	5.46251271193919	6.15568090968838	5.4459789836301	3.78885310621625	4.16344014171126	4.15800865876168	3.01004874532143	3.01250931902171	NA	4.02979274918832	7.35658496449877	5.98492651336777	NA	2.64230192708374	5.16934742040056	5.94795214446675	4.00691432297054	NA	NA	3.7840045598411	NA	4.54907856663771
FT2711	749.5450019012	749.542948062024	749.546106679422	319.76966365225	317.099052431721	322.66326620857	7	2.44099655296997	3.7200947914926	3.88470268592094	4.19694136931028	NA	4.00271511195834	4.06155767839378	NA	NA	2.37847375991933	NA	1.91663200979721	NA	1.8821555494636	NA	4.18779394060359	4.23709465866089	2.32431715327023	NA	4.30805002011764	1.78727115338032	2.79092036713679	NA	NA	NA	NA	3.1821893628716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23562883376945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2712	750.355297001858	750.354114487603	750.357396478894	376.750396130417	373.933010522396	377.7995305383	8	3.06663857165989	3.55519236086423	3.77187202014593	3.26578139171124	3.81695397032665	3.95102381208643	4.00709670827357	3.95394469487592	3.69824528703145	3.77343222240386	4.03166117139675	3.53491077208177	3.40082877199195	3.62071394447877	3.91139187897623	3.69274541985268	3.65094913929945	3.87547885495941	4.10795785826365	3.45514352094571	3.94842655577037	3.93189387592953	3.39104456835261	4.65553116812252	3.24056239018549	3.68631166871204	2.80191279054005	2.41130949913626	3.59962183953309	1.97227799293892	3.75905830226131	3.77029172895481	3.76280079075197	3.60644780555586	3.88324527529273	3.98574626374526	3.86091758881404	4.0880746579297	2.95441101343635	3.40950579585227	4.08013256801588	3.09859705692593	3.60879991659327	3.1274065163739	NA	3.87182022893324	4.1574313248573	2.75401468554303	3.78963724926877	3.87507421698809
FT2713	750.45669236623	750.45669236623	750.45669236623	341.178199910161	341.178199910161	341.178199910161	1	NA	NA	2.28433318925942	NA	NA	1.71506342661586	1.35887083472195	1.98437323901271	NA	NA	2.11464566470878	NA	NA	NA	NA	1.49279355413769	NA	NA	2.36017896645731	NA	1.98731978176035	NA	NA	3.11370935280166	NA	NA	NA	NA	NA	1.64973183269371	NA	NA	NA	NA	1.89054432599157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT2714	750.537146193868	750.532382366026	750.538520020075	99.3322352189993	80.3428358495444	112.864660157879	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81822410035657	3.35085855419481	5.98777480824253	5.35826741487598	5.08943986947371	5.72281268842012	4.88012305278657	2.73375038790461	3.63744301021762	3.50753420151884	2.35030727951667	2.30119642449814	NA	3.57935956604529	6.95882278088645	5.3606496150571	NA	NA	4.2933881829112	5.5392470573543	2.87835672482442	NA	NA	3.99177493327343	NA	4.17956203631828
FT2715	750.529080380001	750.52783510987	750.530325650133	49.0651352861686	45.4731738675071	52.65709670483	2	3.76554209993534	3.72511339812922	3.55036492672244	3.27299187045744	3.17821437853915	3.50882280760964	3.73731430674283	3.20102193160276	3.44505106864848	3.8185102456569	3.39993620603751	3.52178017985569	3.67856136695482	3.71176649354065	2.75719002183535	3.47338181373842	3.67095310854785	3.35466753225618	2.7759965402514	3.8288004261457	2.99170242081804	3.18965604041097	3.71851263585662	1.39772281284737	4.33029654457087	3.98778095713619	3.17802694858683	3.45276239979133	3.2475879707531	3.3140052755584	3.26308101890146	3.73702867058819	3.95136242306462	3.52726873575239	4.57662656099054	3.16664114933625	3.36975186593104	3.56761523905724	3.64889105214296	4.78277124244597	3.21551597601314	3.78393068265003	3.29141121913572	3.82368439945893	3.47571066846021	3.71082868762129	3.42979903144941	4.78703535045826	3.35805895774387	3.28929185377925
FT2716	750.907854508632	750.907320958198	750.908505363519	397.96430674994	392.225550053143	400.792063265088	3	3.62881275146739	3.57745832139151	3.70813204546817	3.38801578291545	3.81882013622389	3.92067435144981	3.93554261772769	3.90389463342511	3.69606414528328	3.85755779161577	4.00505888952921	3.79765669018103	3.75291393943765	3.83603671088068	4.1558618802399	3.66478540463305	3.5854686236196	3.90516670239062	4.08227385420846	3.75633799572855	3.9222318382516	3.82748418795049	3.68128393734831	3.94868419133901	3.62888135742571	3.88730783228902	3.09540931283549	2.28814936594452	3.38187795750084	3.08190544455037	3.82560842160116	3.81170133488461	3.86092146695359	3.84030287306768	3.81952140480882	4.15608360959848	3.92223607985472	4.02552948324896	1.82217877578734	3.19706896688993	4.0420277906079	3.55680682610593	3.73695078832277	2.82911135626388	3.41871225182561	3.86642031080686	4.03146990794479	3.20724814661313	4.16874719646924	3.94542480451838
FT2717	751.124374375372	751.124374375372	751.124374375372	425.443166882075	425.443166882075	425.443166882075	1	2.1539820800201	2.65187409627482	2.62186195588866	2.01421395164301	2.98639809285305	2.36854125001931	2.46378056208827	2.62219250741747	2.45461441622533	NA	2.91178922914253	2.62593470382972	1.8809033264608	2.40795853262343	2.18423156778242	2.36577168502202	2.67125483217567	1.41812215705619	2.2617856899653	NA	2.70894557319635	2.6493507597494	2.32040743583052	3.36033878952952	NA	2.94548967101212	2.13183490213046	2.3138295612505	NA	NA	1.35591727484273	NA	2.90141617819916	NA	2.7876199846294	2.98110200026976	2.6858135334407	3.01658619722098	1.97714203441259	NA	2.57792034239457	NA	2.07286489069797	NA	1.75361755440509	NA	2.84876700665569	NA	3.43229567835132	3.14808313281111
FT2718	751.384073633642	751.368997747933	751.393058317229	400.092989287979	397.753318558096	404.397573744137	7	3.82119770699319	3.92873563099839	3.97255375205237	3.68557686017002	3.99542857528449	4.06606872438756	4.13056849399059	4.02611798557337	4.02181744102885	4.06634290730976	4.15009106768843	3.92472170043526	4.09089367363352	3.97899172995721	4.32686345324307	3.99685623947097	3.76532681243875	3.99791329541487	4.28318172533369	3.87622977811805	4.06842765103174	3.987205341117	3.98524259488388	4.20560179829354	3.62225119887558	3.80194207314066	3.11735622352191	3.58557902134877	3.78260591349131	3.39906631000038	4.03628994466784	3.99133539788063	3.63810187900468	3.85086588228122	3.80593972360702	4.1567337357891	4.15042314639149	4.08549555519493	3.01622121259193	3.60612720664658	3.8942930019519	3.58397123106096	3.94521871974266	3.21152752511737	3.82536265816538	3.68811691258565	4.11525763484424	3.48045503417071	4.15432423229008	4.04089671696789
FT2719	751.357539267305	751.357539267305	751.357539267305	376.836858965065	376.836858965065	376.836858965065	1	NA	2.65842928998361	2.48549637608643	1.9728163823175	3.07054560857862	3.25069141641265	3.13441515465578	3.0678065732008	NA	2.3341864698721	3.40346987686135	3.05066871342808	2.74311831025908	2.24660409289549	2.90871938513107	2.54771486134205	1.62568322614138	2.77746070207338	3.30757538328716	NA	3.0440003334795	2.82699929828578	1.83171721364134	4.07521643761917	NA	NA	NA	NA	2.31322728982141	NA	2.79716920390221	2.63268657844828	NA	2.48014451856012	2.78307207722289	2.60080125582155	2.78602779375007	2.67385176216452	NA	1.86225076473332	2.43676862386866	NA	2.56226376324274	1.55155405731219	NA	NA	3.14963206152844	1.28917408503254	2.27564994805682	2.60017737559448
FT2720	751.488488540789	751.484414459327	751.497799606235	48.9993101017844	48.0674516453467	50.6341786444551	17	4.24174740747448	4.27243425989749	3.89493465416824	4.05289175678318	3.97586701380488	3.98791801542804	3.93810906917289	3.92862641015331	3.87129595070723	4.22734436174031	3.83434011306126	4.25209173318536	4.22821024607759	4.13815916629902	3.27944902699918	4.04652569783069	4.23998380196945	3.9102185849615	2.91412444926169	4.23321610433783	3.61044123551946	3.57064048735546	4.24694869324764	1.03934159239274	2.46771780952919	2.81703530452445	3.14567494670295	3.00843627968282	2.77395226576547	3.44106719090617	3.05761251985322	3.52823956349283	3.84522478197905	3.16652092531492	3.2938215615128	2.87722661809322	3.29134195276132	3.05528571874187	2.91383345364099	2.93614708741925	3.48686639687837	3.10167620601054	2.94181013026947	3.12748135736187	3.25938823122701	3.31107075284192	3.51556041230801	4.01363607821056	3.23256801603415	3.93988485466013
FT2721	751.536529265306	751.492684973753	751.540841251876	83.4879317743342	74.0659355788761	91.8936563592988	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68707233472084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28430283440584	4.68678742090323	NA	NA	NA	NA	NA	NA	NA	4.76503067002135	NA	NA
